sample_id,filepath,clean_caption,misleading_caption,original_word,misleading_word,model,raw_output,answer_part,category
67fde4bd3e2e120b363a8a85,/root/fiftyone/coco-2017/validation/data/000000194216.jpg,a bear walking on a fallen tree,a bear walking on a fallen building,tree,building,LLaVA,"No, this is not a bear walking on a fallen building. The image shows a brown bear walking through a forest, surrounded by trees. The bear is not on a fallen building, but rather in its natural habitat.","No, this is not a bear walking on a fallen building. The image shows a brown bear walking through a forest, surrounded by trees. The bear is not on a fallen building, but rather in its natural habitat.",Correct Rejection
67fde4be3e2e120b363a8bd5,/root/fiftyone/coco-2017/validation/data/000000146825.jpg,a train on the tracks,a train under the tracks,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4be3e2e120b363a8bd5,/root/fiftyone/coco-2017/validation/data/000000146825.jpg,a train on the tracks,a train under the tracks,on,under,LLaVA,"Yes, this is a train under the tracks. The train is red and yellow, and it is traveling down the tracks.","Yes, this is a train under the tracks. The train is red and yellow, and it is traveling down the tracks.",Agreement with Falsehood
67fde4bd3e2e120b363a8a74,/root/fiftyone/coco-2017/validation/data/000000257624.jpg,a little girl standing next to a soccer ball,a little boy standing next to a soccer ball,girl,boy,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a74,/root/fiftyone/coco-2017/validation/data/000000257624.jpg,a little girl standing next to a soccer ball,a little boy standing next to a soccer ball,girl,boy,LLaVA,"No, this is not a little boy standing next to a soccer ball. The image features a young girl wearing a jacket and holding a blue frisbee.","No, this is not a little boy standing next to a soccer ball. The image features a young girl wearing a jacket and holding a blue frisbee.",Correct Rejection
67fde4bd3e2e120b363a8a96,/root/fiftyone/coco-2017/validation/data/000000263425.jpg,two men in a backyard with a hot dog,two men in a backyard with a hot cat,dog,cat,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a96,/root/fiftyone/coco-2017/validation/data/000000263425.jpg,two men in a backyard with a hot dog,two men in a backyard with a hot cat,dog,cat,LLaVA,"Yes, this is a scene of two men in a backyard with a hot cat. The hot cat is placed in a truck bed, and the men are standing nearby. The presence of the hot cat and the backyard setting suggest that this","Yes, this is a scene of two men in a backyard with a hot cat. The hot cat is placed in a truck bed, and the men are standing nearby. The presence of the hot cat and the backyard setting suggest that this",Agreement with Falsehood
67fde4bd3e2e120b363a8aa0,/root/fiftyone/coco-2017/validation/data/000000475191.jpg,a woman playing tennis,a man playing tennis,woman,man,BLIP-2,"No, this is a woman playing tennis","No, this is a woman playing tennis",Correct Rejection
67fde4bd3e2e120b363a8aa0,/root/fiftyone/coco-2017/validation/data/000000475191.jpg,a woman playing tennis,a man playing tennis,woman,man,LLaVA,"No, this is a woman playing tennis.","No, this is a woman playing tennis.",Correct Rejection
67fde4bd3e2e120b363a8a81,/root/fiftyone/coco-2017/validation/data/000000409475.jpg,two people on skis,two people under skis,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a81,/root/fiftyone/coco-2017/validation/data/000000409475.jpg,two people on skis,two people under skis,on,under,LLaVA,"Yes, this is a picture of two people standing under skis on a snowy mountain.","Yes, this is a picture of two people standing under skis on a snowy mountain.",Agreement with Falsehood
67fde4bd3e2e120b363a88fd,/root/fiftyone/coco-2017/validation/data/000000048564.jpg,a boy talking on a cell phone,a girl talking on a cell phone,boy,girl,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a88fd,/root/fiftyone/coco-2017/validation/data/000000048564.jpg,a boy talking on a cell phone,a girl talking on a cell phone,boy,girl,LLaVA,"No, this is a boy talking on a cell phone.","No, this is a boy talking on a cell phone.",Correct Rejection
67fde4be3e2e120b363a8bc7,/root/fiftyone/coco-2017/validation/data/000000355677.jpg,a beach with a lifeguard stand and surfboard,a mountain with a lifeguard stand and surfboard,beach,mountain,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4be3e2e120b363a8bc7,/root/fiftyone/coco-2017/validation/data/000000355677.jpg,a beach with a lifeguard stand and surfboard,a mountain with a lifeguard stand and surfboard,beach,mountain,LLaVA,"No, this is not a mountain with a lifeguard stand and surfboard. The image features a lifeguard stand and a surfboard on a sandy beach.","No, this is not a mountain with a lifeguard stand and surfboard. The image features a lifeguard stand and a surfboard on a sandy beach.",Correct Rejection
67fde4bd3e2e120b363a88e0,/root/fiftyone/coco-2017/validation/data/000000331817.jpg,a table with food on it,a chair with food on it,table,chair,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a88e0,/root/fiftyone/coco-2017/validation/data/000000331817.jpg,a table with food on it,a chair with food on it,table,chair,LLaVA,"No, this is not a chair with food on it. Instead, it is a dining table with various food items and drinks on it.","No, this is not a chair with food on it. Instead, it is a dining table with various food items and drinks on it.",Correct Rejection
67fde4bd3e2e120b363a8a7e,/root/fiftyone/coco-2017/validation/data/000000118209.jpg,two horses standing behind a fence,two horses sitting behind a fence,standing,sitting,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a7e,/root/fiftyone/coco-2017/validation/data/000000118209.jpg,two horses standing behind a fence,two horses sitting behind a fence,standing,sitting,LLaVA,"Yes, this is a scene of two horses sitting behind a fence.","Yes, this is a scene of two horses sitting behind a fence.",Agreement with Falsehood
67fde4bd3e2e120b363a8a91,/root/fiftyone/coco-2017/validation/data/000000024567.jpg,a man holding a tray of hot dogs,a woman holding a tray of hot dogs,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a91,/root/fiftyone/coco-2017/validation/data/000000024567.jpg,a man holding a tray of hot dogs,a woman holding a tray of hot dogs,man,woman,LLaVA,"No, this is not a woman holding a tray of hot dogs. It is a man wearing a hat and a green shirt, who is holding a tray of hot dogs.","No, this is not a woman holding a tray of hot dogs. It is a man wearing a hat and a green shirt, who is holding a tray of hot dogs.",Correct Rejection
67fde4bd3e2e120b363a8a7a,/root/fiftyone/coco-2017/validation/data/000000111086.jpg,a large cruise ship with many cars parked in front of it,a small cruise ship with many cars parked in front of it,large,small,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a7a,/root/fiftyone/coco-2017/validation/data/000000111086.jpg,a large cruise ship with many cars parked in front of it,a small cruise ship with many cars parked in front of it,large,small,LLaVA,"No, this is not a small cruise ship. It is a large cruise ship with many cars parked in front of it. The image shows a large ship with a long line of cars parked in front of it, indicating that the","No, this is not a small cruise ship. It is a large cruise ship with many cars parked in front of it. The image shows a large ship with a long line of cars parked in front of it, indicating that the",Correct Rejection
67fde4bd3e2e120b363a8a71,/root/fiftyone/coco-2017/validation/data/000000065485.jpg,a dog sitting in the back of a truck,a cat sitting in the back of a truck,dog,cat,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a71,/root/fiftyone/coco-2017/validation/data/000000065485.jpg,a dog sitting in the back of a truck,a cat sitting in the back of a truck,dog,cat,LLaVA,"No, this is not a cat sitting in the back of a truck. It is a dog sitting in the back of a truck.","No, this is not a cat sitting in the back of a truck. It is a dog sitting in the back of a truck.",Correct Rejection
67fde4bd3e2e120b363a8a83,/root/fiftyone/coco-2017/validation/data/000000314264.jpg,a man putting flowers in a vase,a woman putting flowers in a vase,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a83,/root/fiftyone/coco-2017/validation/data/000000314264.jpg,a man putting flowers in a vase,a woman putting flowers in a vase,man,woman,LLaVA,"No, this is not a woman putting flowers in a vase. It is a man, possibly a gardener or a worker, who is arranging flowers in a vase.","No, this is not a woman putting flowers in a vase. It is a man, possibly a gardener or a worker, who is arranging flowers in a vase.",Correct Rejection
67fde4bd3e2e120b363a8a9b,/root/fiftyone/coco-2017/validation/data/000000548780.jpg,two women sitting on a bench,two women standing on a bench,sitting,standing,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a9b,/root/fiftyone/coco-2017/validation/data/000000548780.jpg,two women sitting on a bench,two women standing on a bench,sitting,standing,LLaVA,"No, this is not two women standing on a bench. Instead, it is two women sitting on a bench, with one of them smoking a cigarette.","No, this is not two women standing on a bench. Instead, it is two women sitting on a bench, with one of them smoking a cigarette.",Correct Rejection
67fde4bd3e2e120b363a8a70,/root/fiftyone/coco-2017/validation/data/000000508730.jpg,two naked toddlers sitting on a toilet,two naked toddlers sitting under a toilet,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a70,/root/fiftyone/coco-2017/validation/data/000000508730.jpg,two naked toddlers sitting on a toilet,two naked toddlers sitting under a toilet,on,under,LLaVA,"Yes, the image shows two naked toddlers sitting under a toilet.","Yes, the image shows two naked toddlers sitting under a toilet.",Agreement with Falsehood
67fde4bd3e2e120b363a8a7d,/root/fiftyone/coco-2017/validation/data/000000165500.jpg,bears grazing on grass,bears grazing under grass,on,under,BLIP-2,"No, this is bears eating grass","No, this is bears eating grass",Correct Rejection
67fde4bd3e2e120b363a8a7d,/root/fiftyone/coco-2017/validation/data/000000165500.jpg,bears grazing on grass,bears grazing under grass,on,under,LLaVA,"Yes, this is a scene of bears grazing under grass. There are three bears in the image, with one of them eating grass in a field. The bears are standing in a grassy area, which provides them with a","Yes, this is a scene of bears grazing under grass. There are three bears in the image, with one of them eating grass in a field. The bears are standing in a grassy area, which provides them with a",Agreement with Falsehood
67fde4bd3e2e120b363a8a77,/root/fiftyone/coco-2017/validation/data/000000410510.jpg,a man playing tennis on a tennis court,a woman playing tennis on a tennis court,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a77,/root/fiftyone/coco-2017/validation/data/000000410510.jpg,a man playing tennis on a tennis court,a woman playing tennis on a tennis court,man,woman,LLaVA,"Yes, this is a woman playing tennis on a tennis court.","Yes, this is a woman playing tennis on a tennis court.",Agreement with Falsehood
67fde4be3e2e120b363a8bd1,/root/fiftyone/coco-2017/validation/data/000000234660.jpg,a train,a airplane,train,airplane,BLIP-2,No,No,Confusion/Irrelevance
67fde4be3e2e120b363a8bd1,/root/fiftyone/coco-2017/validation/data/000000234660.jpg,a train,a airplane,train,airplane,LLaVA,"No, this is not an airplane. It is a train or a bullet train, which is a type of high-speed passenger train.","No, this is not an airplane. It is a train or a bullet train, which is a type of high-speed passenger train.",Correct Rejection
67fde4bd3e2e120b363a8a76,/root/fiftyone/coco-2017/validation/data/000000531707.jpg,three people sitting on a bench,three people standing on a bench,sitting,standing,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a76,/root/fiftyone/coco-2017/validation/data/000000531707.jpg,three people sitting on a bench,three people standing on a bench,sitting,standing,LLaVA,"No, this is not three people standing on a bench. Instead, it is three people sitting on a bench, enjoying the view of the ocean.","No, this is not three people standing on a bench. Instead, it is three people sitting on a bench, enjoying the view of the ocean.",Correct Rejection
67fde4be3e2e120b363a8bca,/root/fiftyone/coco-2017/validation/data/000000323828.jpg,a train on the tracks,a airplane on the tracks,train,airplane,BLIP-2,"No, it's a train","No, it's a train",Correct Rejection
67fde4be3e2e120b363a8bca,/root/fiftyone/coco-2017/validation/data/000000323828.jpg,a train on the tracks,a airplane on the tracks,train,airplane,LLaVA,"No, this is not an airplane on the tracks. It is a train with a locomotive and several cars on the tracks.","No, this is not an airplane on the tracks. It is a train with a locomotive and several cars on the tracks.",Correct Rejection
67fde4bd3e2e120b363a8a90,/root/fiftyone/coco-2017/validation/data/000000507797.jpg,a group of people boarding a bus,a group of people boarding a car,bus,car,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a90,/root/fiftyone/coco-2017/validation/data/000000507797.jpg,a group of people boarding a bus,a group of people boarding a car,bus,car,LLaVA,"Yes, this is a group of people boarding a car, which is a bus. They are standing in line, preparing to get on the bus.","Yes, this is a group of people boarding a car, which is a bus. They are standing in line, preparing to get on the bus.",Agreement with Falsehood
67fde4be3e2e120b363a8bc9,/root/fiftyone/coco-2017/validation/data/000000464251.jpg,a bird sitting on a railing,a bird sitting under a railing,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4be3e2e120b363a8bc9,/root/fiftyone/coco-2017/validation/data/000000464251.jpg,a bird sitting on a railing,a bird sitting under a railing,on,under,LLaVA,"Yes, the image shows a bird sitting under a railing.","Yes, the image shows a bird sitting under a railing.",Agreement with Falsehood
67fde4be3e2e120b363a8bd0,/root/fiftyone/coco-2017/validation/data/000000365208.jpg,a wedding on the beach with a bird cage,a wedding under the beach with a bird cage,on,under,BLIP-2,"Yes, it is a wedding under the beach with a bird cage","Yes, it is a wedding under the beach with a bird cage",Agreement with Falsehood
67fde4be3e2e120b363a8bd0,/root/fiftyone/coco-2017/validation/data/000000365208.jpg,a wedding on the beach with a bird cage,a wedding under the beach with a bird cage,on,under,LLaVA,"Yes, this appears to be a wedding scene under the beach with a bird cage. The man is standing next to a table, and there is a bird cage on the table. The presence of a bird cage suggests that the wed","Yes, this appears to be a wedding scene under the beach with a bird cage. The man is standing next to a table, and there is a bird cage on the table. The presence of a bird cage suggests that the wed",Agreement with Falsehood
67fde4bd3e2e120b363a8a88,/root/fiftyone/coco-2017/validation/data/000000374052.jpg,a man sitting on a bench with pigeons around him,a man standing on a bench with pigeons around him,sitting,standing,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a88,/root/fiftyone/coco-2017/validation/data/000000374052.jpg,a man sitting on a bench with pigeons around him,a man standing on a bench with pigeons around him,sitting,standing,LLaVA,"No, this is not a man standing on a bench with pigeons around him. The image shows a man sitting on a bench, surrounded by pigeons.","No, this is not a man standing on a bench with pigeons around him. The image shows a man sitting on a bench, surrounded by pigeons.",Correct Rejection
67fde4be3e2e120b363a8bbb,/root/fiftyone/coco-2017/validation/data/000000267191.jpg,a man riding an elephant,a woman riding an elephant,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4be3e2e120b363a8bbb,/root/fiftyone/coco-2017/validation/data/000000267191.jpg,a man riding an elephant,a woman riding an elephant,man,woman,LLaVA,"No, this is not a woman riding an elephant. Instead, it is a man riding an elephant, with another elephant nearby.","No, this is not a woman riding an elephant. Instead, it is a man riding an elephant, with another elephant nearby.",Correct Rejection
67fde4be3e2e120b363a8bc1,/root/fiftyone/coco-2017/validation/data/000000431693.jpg,a man playing tennis,a woman playing tennis,man,woman,BLIP-2,"No, this is a man playing tennis","No, this is a man playing tennis",Correct Rejection
67fde4be3e2e120b363a8bc1,/root/fiftyone/coco-2017/validation/data/000000431693.jpg,a man playing tennis,a woman playing tennis,man,woman,LLaVA,"No, this is a man playing tennis.","No, this is a man playing tennis.",Correct Rejection
67fde4bd3e2e120b363a8a98,/root/fiftyone/coco-2017/validation/data/000000413689.jpg,two people standing on a street corner,two people sitting on a street corner,standing,sitting,BLIP-2,Yes,Yes,Confusion/Irrelevance
67fde4bd3e2e120b363a8a98,/root/fiftyone/coco-2017/validation/data/000000413689.jpg,two people standing on a street corner,two people sitting on a street corner,standing,sitting,LLaVA,"No, this is not two people sitting on a street corner. Instead, it is two women standing on a street corner, holding umbrellas.","No, this is not two people sitting on a street corner. Instead, it is two women standing on a street corner, holding umbrellas.",Correct Rejection
67fde4be3e2e120b363a8bd3,/root/fiftyone/coco-2017/validation/data/000000206025.jpg,a man in a suit and tie,a woman in a suit and tie,man,woman,BLIP-2,"No, this is a man in a suit and tie","No, this is a man in a suit and tie",Correct Rejection
67fde4be3e2e120b363a8bd3,/root/fiftyone/coco-2017/validation/data/000000206025.jpg,a man in a suit and tie,a woman in a suit and tie,man,woman,LLaVA,"No, this is not a woman in a suit and tie. It is a man wearing a suit and tie.","No, this is not a woman in a suit and tie. It is a man wearing a suit and tie.",Correct Rejection
